Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1123.933,1125.333,1.400,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,16859,16880,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1127.667,1128.200,0.533,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,16915,16923,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1152.067,1153.000,0.933,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,17281,17295,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,fighting,Not defined,STATE,1160.800,1162.200,1.400,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,17412,17433,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,fighting,Not defined,STATE,1163.933,1166.400,2.467,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,17459,17496,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1178.400,1181.733,3.333,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,17676,17726,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1184.867,1186.333,1.466,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,17773,17795,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,mice taken out,Not defined,POINT,1260.200,1260.200,NA,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,18903,18903,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,mice back in,Not defined,POINT,1323.733,1323.733,NA,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,19856,19856,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,social_agent,44.53,anogenital sniffing,Not defined,STATE,1350.067,1351.400,1.333,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,20251,20271,,,,
