Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,906.625,908.562,1.937,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,910.438,911.875,1.437,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,910.562,911.812,1.250,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,914.312,914.938,0.626,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,915.625,915.938,0.313,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,919.750,920.562,0.812,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,920.000,920.625,0.625,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,931.375,931.438,0.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,938.625,938.688,0.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,938.938,939.625,0.687,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,940.625,941.562,0.937,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,943.875,943.938,0.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,945.875,946.938,1.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,947.875,949.312,1.437,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,949.750,953.188,3.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,949.750,955.688,5.938,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,953.812,955.500,1.688,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,963.500,963.938,0.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,964.062,965.625,1.563,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,966.000,966.312,0.312,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,966.000,966.312,0.312,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,972.938,973.188,0.250,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,972.938,973.062,0.124,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,974.938,977.062,2.124,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,974.938,977.062,2.124,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,981.250,981.625,0.375,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,984.375,987.000,2.625,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,998.125,998.875,0.750,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,998.250,998.938,0.688,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1005.000,1005.062,0.062,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,1014.938,1015.688,0.750,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1018.312,1018.375,0.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1018.625,1019.062,0.437,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1018.750,1018.812,0.062,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1022.750,1023.812,1.062,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1025.188,1025.938,0.750,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1025.250,1025.688,0.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1027.688,1027.938,0.250,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1028.188,1028.625,0.437,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1028.375,1028.562,0.187,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1031.375,1031.438,0.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1054.875,1055.062,0.187,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1054.875,1055.000,0.125,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1055.688,1057.062,1.374,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1059.500,1060.000,0.500,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1063.375,1063.750,0.375,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1077.938,1078.312,0.374,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1078.000,1078.188,0.188,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1092.875,1093.875,1.000,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1095.688,1095.750,0.062,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1096.000,1096.188,0.188,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1127.312,1127.688,0.376,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1128.875,1130.000,1.125,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1133.000,1133.062,0.062,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,1133.375,1136.500,3.125,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1137.312,1139.250,1.938,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1143.875,1144.000,0.125,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1145.000,1145.250,0.250,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,1148.312,1156.750,8.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1155.250,1156.688,1.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,1168.438,1169.438,1.000,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,1173.438,1173.812,0.374,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,mice taken out,,,POINT,1179.812,1179.812,NA,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,1240.938,1241.062,0.124,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,mice back in,,,POINT,1241.062,1241.062,NA,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1242.312,1242.750,0.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1242.375,1242.688,0.313,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1244.375,1244.625,0.250,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1244.375,1244.500,0.125,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1246.062,1246.125,0.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1274.812,1274.875,0.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1292.750,1292.812,0.062,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1294.750,1295.188,0.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,1299.312,1299.875,0.563,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,1309.562,1309.625,0.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,1310.375,1311.125,0.750,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1315.688,1316.062,0.374,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1318.188,1318.500,0.312,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1321.562,1321.688,0.126,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1321.562,1322.062,0.500,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1324.875,1325.125,0.250,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,1325.062,1325.375,0.313,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1326.125,1331.188,5.063,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,1335.000,1335.875,0.875,,
