Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,1895.333,1895.600,0.267,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,1903.533,1903.800,0.267,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,1929.000,1929.067,0.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,1931.000,1931.933,0.933,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,1949.667,1950.133,0.466,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,1950.400,1950.800,0.400,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,1952.200,1952.667,0.467,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,1952.400,1952.533,0.133,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,1977.867,1978.533,0.666,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,1979.467,1980.067,0.600,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,mice taken out,,,POINT,1981.600,1981.600,NA,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,mice back in,,,POINT,2044.533,2044.533,NA,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2048.200,2048.533,0.333,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2049.533,2051.200,1.667,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2051.867,2052.200,0.333,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2052.800,2055.667,2.867,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2060.667,2061.000,0.333,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2060.800,2061.200,0.400,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2062.533,2067.200,4.667,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2069.067,2070.000,0.933,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2070.400,2071.467,1.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2073.933,2074.533,0.600,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2081.000,2084.200,3.200,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2087.667,2089.600,1.933,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2091.533,2093.933,2.400,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2097.000,2097.333,0.333,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2099.400,2102.200,2.800,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2099.467,2102.333,2.866,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2105.133,2107.267,2.134,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2109.067,2109.200,0.133,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2111.400,2111.867,0.467,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2112.200,2112.267,0.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2117.400,2120.733,3.333,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2121.867,2124.000,2.133,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2128.533,2129.133,0.600,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2130.667,2131.133,0.466,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2134.333,2135.533,1.200,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2134.400,2135.667,1.267,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2146.400,2146.533,0.133,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2147.867,2148.533,0.666,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2148.000,2148.733,0.733,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2149.467,2159.733,10.266,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2161.200,2161.467,0.267,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2167.933,2168.667,0.734,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2167.933,2168.533,0.600,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2169.467,2170.133,0.666,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2180.733,2180.867,0.134,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2181.133,2185.933,4.800,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2181.133,2185.400,4.267,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2185.933,2186.000,0.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2188.400,2188.600,0.200,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2189.867,2190.333,0.466,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2189.867,2190.333,0.466,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2191.267,2194.067,2.800,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2191.333,2194.067,2.734,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2195.533,2196.667,1.134,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2195.800,2196.800,1.000,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2197.467,2197.733,0.266,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2197.533,2198.400,0.867,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2203.667,2204.733,1.066,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2204.867,2205.267,0.400,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2218.400,2218.867,0.467,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2218.733,2218.800,0.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2226.867,2227.067,0.200,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2228.800,2229.067,0.267,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2230.333,2230.933,0.600,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2240.000,2242.400,2.400,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2243.400,2244.133,0.733,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2243.533,2243.933,0.400,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2245.533,2245.933,0.400,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2250.400,2250.467,0.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2254.400,2255.133,0.733,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2254.400,2255.467,1.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2257.133,2257.200,0.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2263.467,2265.000,1.533,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2267.067,2267.400,0.333,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2271.933,2272.200,0.267,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2292.000,2292.733,0.733,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2292.533,2292.733,0.200,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2296.667,2297.533,0.866,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,facial sniffing,,,STATE,2296.733,2298.533,1.800,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2298.600,2298.667,0.067,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,subject,anogenital sniffing,,,STATE,2299.933,2300.667,0.734,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2303.067,2303.200,0.133,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2306.067,2306.533,0.466,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2307.599,2307.600,0.001,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2307.600,2308.799,1.199,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2308.800,2316.467,7.667,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2317.000,2324.933,7.933,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2325.200,2328.600,3.400,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2328.600,2330.332,1.732,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2330.333,2330.799,0.466,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,facial sniffing,,,STATE,2330.800,2334.133,3.333,,
11_nov_p1,2024-09-25 10:43:19,,/Users/naylajimenez/Downloads/11_nov_p1_converted.mp4,2341.530,15.0,social_agent,anogenital sniffing,,,STATE,2334.800,2336.467,1.667,,
